rank_unknown,Annotation,locus_tag,WP,protein_id_base,UNIPROTKB,gene_symbol,product,Protein_names,prob_ensemble_with_position,prob_logreg_with_position,prob_rf_with_position,prob_xgb_with_position,prob_ensemble_mean_no_position,prob_logreg_no_position,prob_rf_no_position,prob_xgb_no_position,Gene length,Prob_per_len,Prob_per_kb,chromosome_region_start,chromosome_region_end,filamentous_diazotroph_hits,non_diazotroph_hits,Cyanothece_%ID,diazo_hit_count,diazo_hit_frac,diazo_mean_pident,nondiazo_hit_frac,nondiazo_mean_pident,diazo_minus_nondiazo_mean_pident,has_cyanothece_51142_hit,has_nondiazo_hit_80pct,Cyanothece_Prot,Gloeothece_Prot,anabaena_variabilis_atcc29413__Prot,anabaena_variabilis_atcc29413__pident,anabaena_variabilis_atcc29413__evalue,arthrospira_maxima_cs-328__Prot,arthrospira_maxima_cs-328__pident,arthrospira_maxima_cs-328__evalue,crocosphaera_watsonii_wh8501__Prot,crocosphaera_watsonii_wh8501__pident,crocosphaera_watsonii_wh8501__evalue,cyanothece_sp_atcc51142__Prot,cyanothece_sp_atcc51142__pident,cyanothece_sp_atcc51142__evalue,gloeothece_sp_6803__Prot,gloeothece_sp_6803__pident,gloeothece_sp_6803__evalue,nostoc_azollae_0708__Prot,nostoc_azollae_0708__pident,nostoc_azollae_0708__evalue,nostoc_punctiforme_pcc73102__Prot,nostoc_punctiforme_pcc73102__pident,nostoc_punctiforme_pcc73102__evalue,synechococcus_elongatus_pcc7942__Prot,synechococcus_elongatus_pcc7942__pident,synechococcus_elongatus_pcc7942__evalue
2457,all1515,,,,,,,,0.178594931,0.456288563,0.045667815,0.033828415,0.270262539,0.56611433,0.117245365,0.12742792,712,0.000250836,0.250835577,1775020,1775732,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2458,all2870,PCC7120DELTA_RS16105,WP_010997021.1,WP_010997021,Q8YT56,PCC7120DELTA_RS16105,ArnT family glycosyltransferase,All2870 protein,0.178520998,0.454775633,0.038279601,0.04250776,0.221714241,0.445059677,0.104400691,0.115682356,2026,8.81e-05,0.088115004,3495167,3497193,1.0,1.0,41.167,8,1.0,53.76025,0.5,45.543,8.21725,0.0,0.0,tr|B1WXE4|B1WXE4_CROS5,tr|B7KL96|B7KL96_GLOC7,tr|Q3MEC8|Q3MEC8_TRIV2,93.448,0.0,tr|B5W1R1|B5W1R1_LIMMA,45.543,0.0,tr|Q4BX68|Q4BX68_CROWT,40.614,1.38e-145,tr|B1WXE4|B1WXE4_CROS5,41.167,1.58e-155,tr|B7KL96|B7KL96_GLOC7,45.484,1.4199999999999999e-174,tr|D7DZZ7|D7DZZ7_NOSA0,59.812,0.0,WP_012409414.1,62.906,0.0,,,
2459,alr4531,PCC7120DELTA_RS24295,WP_010998664.1,WP_010998664,Q8YNN3,PCC7120DELTA_RS24295,ABC transporter substrate-binding protein,Alr4531 protein,0.178447015,0.497550105,0.021594686,0.016196253,0.176748477,0.441659942,0.031504044,0.057081446,3841,4.65e-05,0.046458478,5421557,5425398,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,all5167,PCC7120DELTA_RS27395,WP_010999291.1,WP_010999291,,ispD,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,,0.178316638,0.474180936,0.02833808,0.0324309,0.155021318,0.418448233,0.008477227,0.038138494,787,0.000226578,0.226577685,6164815,6165602,3.0,2.0,68.444,8,1.0,77.123625,1.0,65.3335,11.790125,0.0,0.0,sp|B1WSY4|ISPD_CROS5,tr|B7KHS2|B7KHS2_GLOC7,sp|Q3MAF5|ISPD_TRIV2,98.684,5.41e-168,tr|B5VYN6|B5VYN6_LIMMA,65.778,1.17e-105,tr|Q4BZU3|Q4BZU3_CROWT,68.889,1.0800000000000002e-109,sp|B1WSY4|ISPD_CROS5,68.444,2.08e-111,tr|B7KHS2|B7KHS2_GLOC7,71.556,1.13e-121,tr|D7DZE1|D7DZE1_NOSA0,81.416,4.8700000000000006e-129,WP_012411317.1,88.0,3.22e-148,sp|P74323|ISPD_SYNY3,64.889,2e-108
2461,alr3105,PCC7120DELTA_RS17280,WP_010997256.1,WP_010997256,,PCC7120DELTA_RS17280,hypothetical protein,,0.178235375,0.505879669,0.019229756,0.0095967,0.205203385,0.528343252,0.043564236,0.043702666,1084,0.000164424,0.164423778,3757434,3758518,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2462,all4826,PCC7120DELTA_RS25740,WP_010998954.1,WP_010998954,Q8YMV0,PCC7120DELTA_RS25740,GDP-L-fucose synthase family protein,"GDP-L-fucose synthase (EC 1.1.1.271) (GDP-4-keto-6-deoxy-D-mannose-3,5-epimerase-4-reductase)",0.178171502,0.334622823,0.089098702,0.11079298,0.160106132,0.197884982,0.095996059,0.18643735,1045,0.000170499,0.170499045,5745454,5746499,3.0,2.0,79.032,8,1.0,83.541625,1.0,79.5185,4.023125,0.0,0.0,tr|B1WXN9|B1WXN9_CROS5,tr|B7KF75|B7KF75_GLOC7,tr|Q3MBB8|Q3MBB8_TRIV2,98.726,0.0,tr|B5VUV9|B5VUV9_LIMMA,79.167,0.0,tr|Q4C9W3|Q4C9W3_CROWT,78.964,0.0,tr|B1WXN9|B1WXN9_CROS5,79.032,0.0,tr|B7KF75|B7KF75_GLOC7,78.71,0.0,tr|D7DZT0|D7DZT0_NOSA0,85.032,0.0,WP_012409867.1,90.127,0.0,tr|P72585|P72585_SYNY3,79.87,0.0
2463,alr1364,PCC7120DELTA_RS08655,WP_126987476.1,WP_126987476,,PCC7120DELTA_RS08655,tetratricopeptide repeat protein,,0.178161775,0.193449504,0.2412384,0.09979742,0.280839039,0.261878935,0.281086219,0.29955196,1165,0.000152929,0.152928562,1619494,1620659,1.0,0.0,0.0,1,0.125,91.291,0.0,,,0.0,0.0,,,tr|Q3M5V9|Q3M5V9_TRIV2,91.291,0.0,,,,,,,,,,,,,,,,,,,,,
2464,all4544,PCC7120DELTA_RS24355,WP_010998677.1,WP_010998677,Q8YNM0,PCC7120DELTA_RS24355,hypothetical protein,All4544 protein,0.178111201,0.469865897,0.042744489,0.021723218,0.181020044,0.425008431,0.071485833,0.046565868,424,0.000420074,0.420073588,5437188,5437612,1.0,0.0,0.0,1,0.125,86.916,0.0,,,0.0,0.0,,,tr|Q3MA55|Q3MA55_TRIV2,86.916,7.65e-64,,,,,,,,,,,,,,,,,,,,,
2465,all0424,PCC7120DELTA_RS04050,WP_010994600.1,WP_010994600,,PCC7120DELTA_RS04050,ScyD/ScyE family protein,,0.177983177,0.429544451,0.052276015,0.052129064,0.327947939,0.586910921,0.115044799,0.2818881,1363,0.000130582,0.130581934,497832,499195,0.0,0.0,0.0,1,0.125,70.588,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,WP_012408015.1,70.588,0.0,,,
2466,alr1067,PCC7120DELTA_RS07190,WP_010995241.1,WP_010995241,Q8YXY9,PCC7120DELTA_RS07190,low molecular weight phosphatase family protein,Alr1067 protein,0.17798033,0.336166286,0.077938383,0.11983632,0.337706483,0.510053141,0.295342603,0.2077237,538,0.000330818,0.330818458,1243674,1244212,1.0,1.0,0.0,1,0.125,96.552,0.5,42.282,54.27,0.0,0.0,,,tr|Q3M6K1|Q3M6K1_TRIV2,96.552,1.4499999999999997e-104,tr|B5VY14|B5VY14_LIMMA,42.282,6.02e-36,,,,,,,,,,,,,,,,,,
2467,alr2741,PCC7120DELTA_RS15485,WP_010996894.1,WP_010996894,Q8YTH6,PCC7120DELTA_RS15485,pentapeptide repeat-containing protein,Alr2741 protein,0.177923467,0.298754975,0.157762026,0.0772534,0.272788331,0.337119177,0.227893441,0.25335237,649,0.00027415,0.274150181,3338859,3339508,1.0,1.0,0.0,3,0.375,80.941,0.5,48.408,32.533,0.0,0.0,,,tr|Q3M530|Q3M530_TRIV2,96.703,6.470000000000001e-129,tr|B5W2E6|B5W2E6_LIMMA,48.408,1.08e-48,,,,,,,,,,tr|D7DZI1|D7DZI1_NOSA0,71.429,1.17e-83,WP_041566323.1,74.691,6.1e-87,,,
2468,all1770,PCC7120DELTA_RS10645,WP_010995938.1,WP_010995938,,hpsC,hormogonium polysaccharide secretion pseudopilin HpsC,,0.177921325,0.362682086,0.052866357,0.11821553,0.30306381,0.419742811,0.197841893,0.29160672,1123,0.000158434,0.158433949,2124970,2126093,0.0,1.0,0.0,2,0.25,42.4145,0.5,33.528,8.8865,0.0,0.0,,,tr|Q3MGJ4|Q3MGJ4_TRIV2,41.622,2.4e-77,tr|B5W8H1|B5W8H1_LIMMA,33.528,2.27e-47,,,,,,,,,,,,,WP_012406898.1,43.207,1.19e-87,,,
2469,all3838,PCC7120DELTA_RS20900,WP_010997979.1,WP_010997979,Q8YQI5,PCC7120DELTA_RS20900,tetratricopeptide repeat protein,All3838 protein,0.177893167,0.053043906,0.25118096,0.22945464,0.33150457,0.072238531,0.462875748,0.45939943,2233,7.97e-05,0.079665547,4636980,4639213,0.0,0.0,0.0,1,0.125,61.79,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,WP_012411789.1,61.79,0.0,,,
2470,asr1234,,,,,,,,0.177821468,0.447192481,0.051511276,0.034760647,0.237274337,0.571166278,0.059870728,0.080786005,397,0.000447913,0.447913017,1463463,1463860,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2471,alr0622,PCC7120DELTA_RS05025,WP_010994798.1,WP_010994798,Q8YZ65,PCC7120DELTA_RS05025,tetratricopeptide repeat protein,Alr0622 protein,0.177785311,0.44845918,0.065068626,0.019828128,0.235533454,0.599162675,0.037676284,0.0697614,1744,0.000101941,0.101941119,720469,722213,1.0,0.0,0.0,2,0.25,86.015,0.0,,,0.0,0.0,,,tr|Q3M4D4|Q3M4D4_TRIV2,96.344,0.0,,,,,,,,,,,,,,,,WP_012408507.1,75.686,0.0,,,
2472,all2670,,,,,,,,0.177750042,0.473972742,0.033831287,0.025446098,0.235661178,0.517155468,0.045471591,0.14435647,2167,8.2e-05,0.082025862,3234518,3236685,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2473,all2580,PCC7120DELTA_RS14710,WP_010996736.1,WP_010996736,Q8YTY3,PCC7120DELTA_RS14710,helix-turn-helix transcriptional regulator,Transcriptional regulator,0.177737472,0.433970393,0.069960546,0.029281477,0.26915366,0.521808328,0.112394616,0.17325804,1090,0.000163062,0.163061901,3082896,3083986,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2474,alr1039,PCC7120DELTA_RS07050,WP_010995213.1,WP_010995213,Q8YY14,PCC7120DELTA_RS07050,pyridoxal phosphate-dependent aminotransferase,Alr1039 protein,0.177640553,0.509448868,0.017147389,0.006325402,0.204953934,0.576420352,0.020951428,0.01749002,1297,0.000136963,0.136962647,1209823,1211120,2.0,2.0,64.213,6,0.75,72.91883333,1.0,60.121,12.79783333,0.0,0.0,tr|B1WU05|B1WU05_CROS5,tr|B7KD82|B7KD82_GLOC7,tr|Q3M6T5|Q3M6T5_TRIV2,94.67,0.0,tr|B5VZR8|B5VZR8_LIMMA,63.753,0.0,,,,tr|B1WU05|B1WU05_CROS5,64.213,0.0,tr|B7KD82|B7KD82_GLOC7,67.183,0.0,,,,WP_041565154.1,80.051,0.0,tr|Q55453|Q55453_SYNY3,56.489,9.94e-151
2475,asl2657,PCC7120DELTA_RS15075,WP_044521432.1,WP_044521432,,PCC7120DELTA_RS15075,thioesterase II family protein,,0.177616141,0.33907655,0.121894765,0.07187711,0.242765273,0.370411175,0.13445474,0.2234299,358,0.000496134,0.496134472,3224318,3224676,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2476,alr0733,PCC7120DELTA_RS05540,WP_010994907.1,WP_010994907,Q8YYW0,ureE,urease accessory protein UreE,Urease accessory protein UreE,0.177541154,0.366442667,0.092156096,0.0740247,0.390646118,0.534059817,0.248373954,0.38950458,544,0.000326362,0.326362416,855381,855925,1.0,2.0,0.0,3,0.375,77.93333333,1.0,48.375,29.55833333,0.0,0.0,,,sp|Q3M455|UREE_TRIV2,94.558,3.77e-99,tr|B5VX01|B5VX01_LIMMA,48.63,2.61e-40,,,,,,,,,,tr|D7E422|D7E422_NOSA0,63.566,1.61e-46,WP_012412369.1,75.676,1.55e-75,tr|P73462|P73462_SYNY3,48.12,1.69e-33
2477,all3208,PCC7120DELTA_RS17795,WP_010997359.1,WP_010997359,Q8YS83,PCC7120DELTA_RS17795,esterase-like activity of phytase family protein,All3208 protein,0.177523358,0.42075652,0.06502962,0.046783935,0.25682445,0.413185583,0.202636542,0.15465122,1285,0.00013815,0.138150474,3876197,3877482,1.0,2.0,40.356,7,0.875,54.57171429,1.0,40.36,14.21171429,0.0,0.0,tr|B1WVZ9|B1WVZ9_CROS5,tr|B7KIB4|B7KIB4_GLOC7,tr|Q3M3H5|Q3M3H5_TRIV2,93.147,0.0,tr|B5W0B9|B5W0B9_LIMMA,42.898,2.58e-81,tr|Q4BYW4|Q4BYW4_CROWT,40.73,5.81e-71,tr|B1WVZ9|B1WVZ9_CROS5,40.356,1.15e-71,tr|B7KIB4|B7KIB4_GLOC7,47.059,5.94e-89,,,,WP_012408092.1,73.295,2.81e-174,tr|P72923|P72923_SYNY3,37.822,8.95e-60
2478,alr3138,PCC7120DELTA_RS17445,WP_044521636.1,WP_044521636,,tsaB,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB,,0.177363174,0.315490817,0.115068904,0.1015298,0.294863415,0.309618036,0.22042596,0.35454625,643,0.000275837,0.275836973,3795942,3796585,1.0,2.0,51.22,8,1.0,61.806875,1.0,47.5225,14.284375,0.0,0.0,tr|B1WWX2|B1WWX2_CROS5,tr|B7KKP0|B7KKP0_GLOC7,tr|Q3M6E6|Q3M6E6_TRIV2,94.954,6.6e-152,tr|B5W0A1|B5W0A1_LIMMA,53.14,1.33e-73,tr|Q4C6Z2|Q4C6Z2_CROWT,48.768,5.73e-69,tr|B1WWX2|B1WWX2_CROS5,51.22,1.89e-71,tr|B7KKP0|B7KKP0_GLOC7,50.0,2.62e-71,tr|D7E1B5|D7E1B5_NOSA0,72.146,1.97e-112,WP_012410786.1,76.147,1.0600000000000001e-122,tr|P72633|P72633_SYNY3,41.905,8.74e-49
2479,all4737,PCC7120DELTA_RS25295,WP_010998868.1,WP_010998868,Q8YN33,PCC7120DELTA_RS25295,pyridoxamine 5'-phosphate oxidase family protein,All4737 protein,0.177323019,0.43999225,0.068830024,0.023146784,0.227884395,0.374613275,0.137822661,0.17121725,772,0.000229693,0.22969303,5648263,5649035,1.0,0.0,0.0,1,0.125,95.516,0.0,,,0.0,0.0,,,tr|Q3MBT0|Q3MBT0_TRIV2,95.516,2.0800000000000003e-160,,,,,,,,,,,,,,,,,,,,,
2480,all1303,PCC7120DELTA_RS08345,WP_010995475.1,WP_010995475,Q8YXB2,PCC7120DELTA_RS08345,cation:proton antiporter,Na+/H+ antiporter,0.177283672,0.283199781,0.092412513,0.15623872,0.461089821,0.364324348,0.423887031,0.5950581,1513,0.000117174,0.11717361,1543340,1544853,0.0,2.0,76.404,6,0.75,77.64366667,1.0,63.5105,14.13316667,0.0,0.0,tr|B1WYM1|B1WYM1_CROS5,tr|B7KCW3|B7KCW3_GLOC7,tr|Q3M8P7|Q3M8P7_TRIV2,79.032,0.0,tr|B5W2P0|B5W2P0_LIMMA,65.76,0.0,tr|Q4CAZ4|Q4CAZ4_CROWT,77.578,0.0,tr|B1WYM1|B1WYM1_CROS5,76.404,0.0,tr|B7KCW3|B7KCW3_GLOC7,78.222,0.0,,,,,,,sp|Q55190|NHAS3_SYNY3,61.261,4.69e-175
2481,asr0674,,,,,,,,0.177279319,0.444035157,0.05255759,0.03524521,0.267888665,0.597282336,0.08028057,0.12610309,226,0.000784422,0.784421767,783534,783760,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,asr4657,,,,,,,,0.177257126,0.231557303,0.092636279,0.2075778,0.381437336,0.146168371,0.47203424,0.5261094,223,0.000794875,0.794875002,5558799,5559022,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2483,all2788,PCC7120DELTA_RS15710,WP_010996939.1,WP_010996939,Q8YTD4,PCC7120DELTA_RS15710,hypothetical protein,All2788 protein,0.177251983,0.409494917,0.062374803,0.05988623,0.196901402,0.418919368,0.063541627,0.10824321,541,0.000327638,0.327637676,3390031,3390572,0.0,0.0,0.0,2,0.25,57.143,0.0,,,0.0,0.0,,tr|B7KKB1|B7KKB1_GLOC7,,,,,,,,,,,,,tr|B7KKB1|B7KKB1_GLOC7,57.143,1.55e-44,,,,,,,,,
2484,asr2666,,,,,,,,0.177241682,0.343939997,0.10898966,0.07879539,0.343354543,0.363989692,0.284426976,0.38164696,328,0.000540371,0.540370981,3233329,3233657,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,alr1976,PCC7120DELTA_RS11665,WP_010996138.1,WP_010996138,Q8YVK1,PCC7120DELTA_RS11665,helix-turn-helix domain-containing protein,Transcriptional regulator,0.177109603,0.380781265,0.108278773,0.04226877,0.213899185,0.41416678,0.171930306,0.055600468,466,0.000380064,0.380063527,2363009,2363475,0.0,1.0,0.0,0,0.0,,0.5,37.273,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,tr|Q6YRU8|Q6YRU8_SYNY3,37.273,5.5e-12
2486,all0157,PCC7120DELTA_RS02745,WP_010994334.1,WP_010994334,Q8Z0E1,PCC7120DELTA_RS02745,hypothetical protein,All0157 protein,0.176986919,0.418875582,0.086985623,0.025099553,0.320118203,0.600388092,0.16176425,0.19820227,769,0.000230152,0.230152041,161680,162449,1.0,0.0,0.0,1,0.125,90.09,0.0,,,0.0,0.0,,,tr|Q3MCY9|Q3MCY9_TRIV2,90.09,6.15e-129,,,,,,,,,,,,,,,,,,,,,
2487,all0351,PCC7120DELTA_RS03695,WP_010994527.1,WP_010994527,Q8YZV4,PCC7120DELTA_RS03695,SMP-30/gluconolactonase/LRE family protein,All0351 protein,0.176655487,0.463652124,0.034330848,0.031983487,0.342336125,0.630934922,0.153074123,0.24299933,1009,0.00017508,0.175079769,402258,403267,2.0,0.0,0.0,2,0.25,87.3685,0.0,,,0.0,0.0,,,tr|Q3M9C3|Q3M9C3_TRIV2,92.642,0.0,,,,,,,,,,,,,,,,WP_012407320.1,82.095,2.0599999999999997e-180,,,
2488,alr0084,PCC7120DELTA_RS02395,WP_010994261.1,WP_010994261,Q8Z0K7,PCC7120DELTA_RS02395,XisI protein,Alr0084 protein,0.176543023,0.381068564,0.111064762,0.037495743,0.35268011,0.534344259,0.275153852,0.24854222,478,0.000369337,0.369336869,87828,88306,1.0,0.0,0.0,2,0.25,74.8,0.0,,,0.0,0.0,,,tr|Q3MD55|Q3MD55_TRIV2,92.8,4.5e-84,,,,,,,,,,,,,,,,WP_012411906.1,56.8,6.53e-53,,,
2489,alr1607,,,,,,,,0.176514782,0.238811744,0.192638637,0.098093964,0.28173067,0.324377549,0.282720356,0.2380941,739,0.000238856,0.238856268,1888754,1889493,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2490,all0387,PCC7120DELTA_RS03860,WP_010994563.1,WP_010994563,,fhuB,Fe(3+)-hydroxamate ABC transporter permease FhuB,,0.17647042,0.453998742,0.05728916,0.018123358,0.335953644,0.587767488,0.149849175,0.27024427,1657,0.0001065,0.106499952,452144,453801,1.0,0.0,0.0,1,0.125,95.367,0.0,,,0.0,0.0,,,tr|Q3M995|Q3M995_TRIV2,95.367,0.0,,,,,,,,,,,,,,,,,,,,,
2491,asr1150,,,,,,,,0.176369089,0.419545059,0.067351082,0.042211127,0.240468798,0.547817338,0.0902452,0.083343856,301,0.000585944,0.585943818,1355577,1355878,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2492,all2661,PCC7120DELTA_RS15095,WP_231865456.1,WP_231865456,Q8YTQ2,PCC7120DELTA_RS15095,DNA-methyltransferase,All2661 protein,0.176314006,0.363527849,0.140493454,0.024920715,0.182563858,0.374439027,0.089253731,0.083998814,1081,0.000163103,0.163102688,3227559,3228640,0.0,0.0,52.427,3,0.375,51.72233333,0.0,,,0.0,0.0,tr|B1WWU8|B1WWU8_CROS5,,,,,,,,tr|Q4C6B8|Q4C6B8_CROWT,50.313,7.18e-114,tr|B1WWU8|B1WWU8_CROS5,52.427,1.58e-115,,,,,,,,,,,,
2493,asr0890,PCC7120DELTA_RS06310,WP_044520761.1,WP_044520761,,PCC7120DELTA_RS06310,hypothetical protein,,0.176126156,0.151719655,0.202722595,0.17393622,0.345203711,0.227073859,0.350480168,0.4580571,328,0.00053697,0.536969987,1029696,1030024,1.0,0.0,0.0,1,0.125,96.875,0.0,,,0.0,0.0,,,tr|Q3M4J5|Q3M4J5_TRIV2,96.875,1.6e-40,,,,,,,,,,,,,,,,,,,,,
2494,alr1063,PCC7120DELTA_RS07175,WP_044522785.1,WP_044522785,,PCC7120DELTA_RS07175,pirin family protein,,0.176074532,0.492439061,0.022715289,0.013069247,0.234511534,0.62361433,0.025048033,0.054872237,1036,0.000169956,0.169956112,1240721,1241757,2.0,0.0,0.0,2,0.25,88.605,0.0,,,0.0,0.0,,,tr|Q3M6K0|Q3M6K0_TRIV2,93.537,0.0,,,,,,,,,,,,,,,,WP_041566032.1,83.673,0.0,,,
2495,all2147,PCC7120DELTA_RS12580,WP_231865530.1,WP_231865530,,PCC7120DELTA_RS12580,iron-siderophore ABC transporter substrate-binding protein,,0.17599395,0.461284792,0.033529992,0.033167068,0.225876328,0.534916362,0.072113254,0.07059937,1186,0.000148393,0.148392876,2576628,2577814,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2496,alr5010,PCC7120DELTA_RS26645,WP_044522441.1,WP_044522441,,PCC7120DELTA_RS26645,amidohydrolase family protein,,0.175973374,0.392795984,0.091683769,0.043440368,0.220901434,0.305707667,0.1713463,0.18565033,1591,0.000110606,0.110605515,5981562,5983153,1.0,0.0,0.0,1,0.125,90.164,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,WP_012411855.1,90.164,0.0,,,
2497,alr3140,PCC7120DELTA_RS17455,WP_010997291.1,WP_010997291,Q8YSE8,PCC7120DELTA_RS17455,lipase family alpha/beta hydrolase,Alr3140 protein,0.175909504,0.22316775,0.230714519,0.07384624,0.245602273,0.236236771,0.208821553,0.2917485,1468,0.000119829,0.119829362,3798590,3800058,1.0,0.0,0.0,1,0.125,95.604,0.0,,,0.0,0.0,,,tr|Q3M6E4|Q3M6E4_TRIV2,95.604,0.0,,,,,,,,,,,,,,,,,,,,,
2498,all0392,PCC7120DELTA_RS03885,WP_010994568.1,WP_010994568,Q8YZR5,PCC7120DELTA_RS03885,lysine N(6)-hydroxylase/L-ornithine N(5)-oxygenase family protein,L-lysine N6-monooxygenase MbtG (EC 1.14.13.59) (Lysine 6-N-hydroxylase) (Lysine N6-hydroxylase) (Lysine-N-oxygenase) (Mycobactin synthase protein G),0.175676088,0.427682442,0.066512543,0.03283328,0.376095823,0.598196966,0.177724561,0.35236594,1384,0.000126934,0.126933589,459188,460572,1.0,0.0,0.0,1,0.125,92.958,0.0,,,0.0,0.0,,,tr|Q3M988|Q3M988_TRIV2,92.958,0.0,,,,,,,,,,,,,,,,,,,,,
2499,all2620,PCC7120DELTA_RS14895,WP_010996776.1,WP_010996776,Q8YTU3,PCC7120DELTA_RS14895,TonB-dependent receptor plug domain-containing protein,Ferric aerobactin receptor,0.175554642,0.478679468,0.029558666,0.018425792,0.229558458,0.527708936,0.057173532,0.103792906,1711,0.000102604,0.102603531,3127031,3128742,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,all2232,,,,,,,,0.17543205,0.429370322,0.047875617,0.049050212,0.194848594,0.500768274,0.029383137,0.05439437,511,0.000343311,0.343311253,2676426,2676937,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2501,alr1331,PCC7120DELTA_RS08485,WP_010995503.1,WP_010995503,Q8YX84,PCC7120DELTA_RS08485,NACHT domain-containing protein,Alr1331 protein,0.175404677,0.415984526,0.076227905,0.0340016,0.234764601,0.533440784,0.067017637,0.10383538,2962,5.92e-05,0.059218324,1579823,1582785,1.0,0.0,0.0,1,0.125,90.031,0.0,,,0.0,0.0,,,tr|Q3M3J0|Q3M3J0_TRIV2,90.031,0.0,,,,,,,,,,,,,,,,,,,,,
2502,asl2420,PCC7120DELTA_RS13915,WP_010996576.1,WP_010996576,Q8YUD2,PCC7120DELTA_RS13915,hypothetical protein,Asl2420 protein,0.175360737,0.286936975,0.123165454,0.11597978,0.250269996,0.372837162,0.224922567,0.15305026,367,0.000477822,0.477822173,2904897,2905264,1.0,1.0,0.0,1,0.125,97.727,0.5,62.069,35.658,0.0,0.0,,,tr|Q3MGN2|Q3MGN2_TRIV2,97.727,4.5500000000000005e-56,tr|B5W302|B5W302_LIMMA,62.069,1.1200000000000001e-32,,,,,,,,,,,,,,,,,,
2503,alr2554,PCC7120DELTA_RS14590,WP_010996710.1,WP_010996710,,PCC7120DELTA_RS14590,hypothetical protein,,0.175245706,0.399055879,0.08318593,0.04349531,0.240845794,0.440072032,0.117259021,0.16520633,1342,0.000130585,0.130585474,3054940,3056282,1.0,0.0,0.0,1,0.125,92.978,0.0,,,0.0,0.0,,,tr|Q3MFX8|Q3MFX8_TRIV2,92.978,0.0,,,,,,,,,,,,,,,,,,,,,
2504,alr2694,PCC7120DELTA_RS15245,WP_010996820.1,WP_010996820,,PCC7120DELTA_RS15245,IS982-like element ISNsp1 family transposase,,0.175240246,0.497020015,0.023645133,0.00505559,0.196045514,0.540659098,0.019294899,0.028182546,994,0.000176298,0.176298034,3285435,3286429,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2505,asl0561,,,,,,,,0.175192196,0.423072917,0.065940479,0.03656319,0.226314189,0.58115808,0.035961375,0.06182311,226,0.000775187,0.775186706,654390,654616,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
